THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2023.12,mua ồ cúng giải hạn cho Phòng khám,Mua đồ hành chính,331.667,Biến phí,Chi phí hành chính
2023.12,nước uống 19l cho VP,Mua đồ hành chính,134.667,Biến phí,Chi phí hành chính
2023.12,rửa thêm hình bs Dũng,Mua đồ hành chính,360.000,Biến phí,Chi phí hành chính
2023.12,mua bàn làm việc cũ 600k + 2 ghế lưới làm việc VP (350k/ cái),Mua đồ hành chính,1.300.000,Biến phí,Chi phí hành chính
2023.12,MKT,Marketing chạy Quảng cáo,310.000.000,Biến phí,Chi phí bán hàng
2023.12,Số 5 kỳ ồng,Chi phí Mặt bằng,91.462.500,Định phí,Chi phí QLDN
2023.12,wf,Chi phí Mặt bằng,,Định phí,Chi phí QLDN
2023.12,iện kỳ ồng,Điện + Nước,9.674.667,Định phí,Chi phí hành chính
2023.12,Nước kỳ ồng t11,Điện + Nước,1.932.549,Định phí,Chi phí hành chính
2023.12,BH NV,Bảo hiểm,6.888.600,Định phí,Chi phí QLDN
2023.12,quỹ thưởng nv T12/23,Quỹ thưởng tổng cuối năm,7.287.500,Định phí,Chi phí khác
2023.12,1h-3 màng xương osteobiol,Tiền vật liệu,7.950.000,Biến phí,Chi phí giá vốn
2023.12,Phí xét nghiệm máu 19/10-11/12/23,Tiền vật liệu,3.800.000,Biến phí,Chi phí giá vốn
2023.12,zimmer t11,Tiền vật liệu,18.007.500,Biến phí,Chi phí giá vốn
2023.12,task,Tiền vật liệu,4.400.000,Biến phí,Chi phí giá vốn
2023.12,hd dentium,Tiền vật liệu,112.100.000,Biến phí,Chi phí giá vốn
2023.12,4 trụ ip strauman khách Thịnh (56715),Tiền vật liệu,52.640.000,Biến phí,Chi phí giá vốn
2023.12,"Mũi cắt xương, MTA (Việt ăng)",Tiền vật liệu,11.624.000,Biến phí,Chi phí giá vốn
2023.12,Pin cố ịnh màng xương,Tiền vật liệu,7.176.406,Biến phí,Chi phí giá vốn
2023.12,ghế nha khoa ợt 2,Mua sắm tài sản,50.000.000,Chi phí khác,Chi phí khác
2023.12,2 dt telesale,Mua sắm tài sản,5.550.000,Chi phí khác,Chi phí khác
2023.12,Máy tính itero,Mua sắm tài sản,17.000.000,Chi phí khác,Chi phí khác
2023.12,Máy óng gói dụng cụ,Mua sắm tài sản,5.300.000,Chi phí khác,Chi phí khác
2023.12,lab,Tiền Lab,57.000.000,Biến phí,Chi phí giá vốn
2023.11,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2023.10,MKT,Marketing chạy Quảng cáo,231.000.000,Biến phí,Chi phí bán hàng
2023.10,61A,Chi phí Mặt bằng,19.666.667,Định phí,Chi phí QLDN
2023.10,Điện 61A+Nước,Điện + Nước,6.865.833,Định phí,Chi phí hành chính
2023.10,lương cứng t10,Lương,80.310.894,Định phí,Chi phí QLDN
2023.10,lương kpi tháng 10,KPI,,Biến phí,Chi phí bán hàng
2023.11,chi phường,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.11,áo blouse,Mua đồ hành chính,1.230.000,Biến phí,Chi phí hành chính
2023.11,in ấn/3,Mua đồ hành chính,1.666.667,Biến phí,Chi phí hành chính
2023.11,Làm web,Mua đồ hành chính,15.000.000,Biến phí,Chi phí hành chính
2023.11,mua hộp nhựa ựng ồ chống sốc,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.11,Phần mềm thiết kế máng hd pt,Mua đồ hành chính,7.000.000,Biến phí,Chi phí hành chính
2023.11,rèm cửa,Mua đồ hành chính,2.560.000,Biến phí,Chi phí hành chính
2023.11,bảng giá impl,Mua đồ hành chính,1.300.000,Biến phí,Chi phí hành chính
2023.11,thành lập cty,Mua đồ hành chính,3.200.000,Biến phí,Chi phí hành chính
2023.11,thay ổi tt lần 2,Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.11,chữ kí số,Mua đồ hành chính,2.200.000,Biến phí,Chi phí hành chính
2023.11,Mua tên miền,Mua đồ hành chính,1.782.000,Biến phí,Chi phí hành chính
2023.11,in hs bệnh án,Mua đồ hành chính,280.000,Biến phí,Chi phí hành chính
2023.11,mua xốp bong bóng cho nhân viên óng hàng ễ bể chuẩn bị dọn qua chỗ mới,Mua đồ hành chính,180.000,Biến phí,Chi phí hành chính
2023.11,mua băng keo ể óng gói hàng hoá chuyển i (5 cuộn),Mua đồ hành chính,75.000,Biến phí,Chi phí hành chính
2023.11,mua khung treo bằng bác Dũng,Mua đồ hành chính,155.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền cọc chuyển dọn phòng khám qua chỗ mới,Mua đồ hành chính,500.000,Biến phí,Chi phí hành chính
2023.11,In màu bằng bác Dũng 5 bộ (mỗi bộ 10 bằng),Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2023.11,sửa CPU cũ ể trang bị thêm 1 bộ máy cho sales,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền cọc làm 2 cây dù lớn trước PK,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền mua móc treo khung tranh ể treo bằng Bác Dũng,Mua đồ hành chính,80.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền in lại Sơ ồ chống sốc thuốc tê do bên thẩm ịnh báo mình cập nhật công văn mới (15 form tấm A2),Mua đồ hành chính,183.333,Biến phí,Chi phí hành chính
2023.11,"Thanh toán tiền giấy phép kinh doanh 3 công ty (mỗi cty 10 bản) (5k/ tờ - 30 tờ) (cho A Quang nộp lên quận 2 bộ, ể làm giấy phép phòng khám + làm chuyển quận BHXH, …..)",Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền làm hồ sơ chuyển quận và ky BHXH ban ầu cho 3 cty (mỗi công ty 150k),Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.11,MKT,Marketing chạy Quảng cáo,240.000.000,Biến phí,Chi phí bán hàng
2023.11,61A + Số 5 kỳ ồng (17-30/11),Chi phí Mặt bằng,82.120.833,Định phí,Chi phí QLDN
2023.11,Phí cà thẻ,Phí cà thẻ,1.420.800,Biến phí,Chi phí bán hàng
2023.11,iện 61A,Điện + Nước,5.162.333,Định phí,Chi phí hành chính
2023.11,Nước 61A,Điện + Nước,3.633.333,Định phí,Chi phí hành chính
2023.11,"banh chữ S banh tim, kẹp lá",Tiền vật liệu,3.222.000,Biến phí,Chi phí giá vốn
2023.11,ghế nha khoa,Mua sắm tài sản,40.700.000,Chi phí khác,Chi phí khác
2023.11,Máy tính cho bs,Mua sắm tài sản,8.050.000,Chi phí khác,Chi phí khác
2023.11,3 tủ cực tím,Mua sắm tài sản,4.350.000,Chi phí khác,Chi phí khác
2023.11,èn trám,Mua sắm tài sản,1.750.000,Chi phí khác,Chi phí khác
2023.11,xe ẩy phòng ipl,Mua sắm tài sản,1.650.000,Chi phí khác,Chi phí khác
2023.11,lương cứng t10,Lương,135.419.587,Định phí,Chi phí QLDN
2023.11,lương kpi tháng 10,KPI,,Biến phí,Chi phí bán hàng
2024.05,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2024.05,lương cứng t5,Lương,333.132.498,Định phí,Chi phí QLDN
2024.05,lương kpi tháng 5,KPI,225.967.462,Biến phí,Chi phí bán hàng
2024.05,Hành chính,Mua đồ hành chính,79.216.337,Biến phí,Chi phí hành chính
2024.05,Phí kiểm ịnh 2 lò,Mua đồ hành chính,800.000,Biến phí,Chi phí hành chính
2024.05,xnm,Marketing chạy Quảng cáo,2.067.000,Biến phí,Chi phí bán hàng
2024.05,làm giấy tờ huỷ hộ kinh doanh cá thể,Mua đồ hành chính,550.000,Biến phí,Chi phí hành chính
2024.05,phí trả góp 57897,Marketing chạy Quảng cáo,3.359.000,Biến phí,Chi phí bán hàng
2024.05,phí trả góp 57922,Marketing chạy Quảng cáo,779.160,Biến phí,Chi phí bán hàng
2024.05,"phí sms tk T12/23, T1-T4/24",Marketing chạy Quảng cáo,80.000,Biến phí,Chi phí bán hàng
2024.05,chụp phim khách,Marketing chạy Quảng cáo,400.000,Biến phí,Chi phí bán hàng
2024.05,Tăm nước tặng khacha,Marketing chạy Quảng cáo,12.628.000,Biến phí,Chi phí bán hàng
2024.05,khảo sát nk khác,Marketing chạy Quảng cáo,506.667,Biến phí,Chi phí bán hàng
2024.05,Hh 58050,Marketing chạy Quảng cáo,4.400.000,Biến phí,Chi phí bán hàng
2024.05,QC,Marketing chạy Quảng cáo,120.000.000,Biến phí,Chi phí bán hàng
2024.05,seo web,Marketing chạy Quảng cáo,7.000.000,Biến phí,Chi phí bán hàng
2024.05,Thuê thiết bị quay kol,Marketing chạy Quảng cáo,900.000,Biến phí,Chi phí bán hàng
2024.05,Khung tranh tặng khách,Marketing chạy Quảng cáo,1.083.333,Biến phí,Chi phí bán hàng
2024.05,San Dental Group in 600 the nhe,Marketing chạy Quảng cáo,1.333.333,Biến phí,Chi phí bán hàng
2024.05,Chi trường hutech,Marketing chạy Quảng cáo,6.666.667,Biến phí,Chi phí bán hàng
2024.05,Tt pancake,Marketing chạy Quảng cáo,726.667,Biến phí,Chi phí bán hàng
2024.05,tiktok,Marketing chạy Quảng cáo,22.000.000,Biến phí,Chi phí bán hàng
2024.05,tt cty truyền thông i trường Sàigonista,Marketing chạy Quảng cáo,14.562.000,Biến phí,Chi phí bán hàng
2024.05,Gói SEO Băng Tâm,Marketing chạy Quảng cáo,13.750.000,Biến phí,Chi phí bán hàng
2024.05,i trường UEF,Marketing chạy Quảng cáo,7.666.667,Biến phí,Chi phí bán hàng
2024.05,In thẻ i trường,Marketing chạy Quảng cáo,498.333,Biến phí,Chi phí bán hàng
2024.05,Seeding iều hướng nói xấu nha khoa,Marketing chạy Quảng cáo,2.300.000,Biến phí,Chi phí bán hàng
2024.05,Seeding thế giới implant,Marketing chạy Quảng cáo,15.900.000,Biến phí,Chi phí bán hàng
2024.05,Teennie - Thegioiimplantcom(Huy quần hoa),Marketing chạy Quảng cáo,22.500.000,Biến phí,Chi phí bán hàng
2024.05,Số 5 kỳ ồng,Chi phí Mặt bằng,95.452.500,Định phí,Chi phí QLDN
2024.05,thuê vp,Chi phí Mặt bằng,8.017.333,Định phí,Chi phí QLDN
2024.05,iện kỳ ồng,Điện + Nước,19.273.323,Định phí,Chi phí hành chính
2024.05,Nước kỳ ồng,Điện + Nước,1.537.741,Định phí,Chi phí hành chính
2024.05,BH NV,Bảo hiểm,11.855.360,Định phí,Chi phí QLDN
2024.05,wf,Mua đồ hành chính,715.000,Biến phí,Chi phí hành chính
2024.05,thuê bằng bs,Thuê bằng,15.000.000,Định phí,Chi phí QLDN
2024.05,Cho hàng tháng,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2024.05,Tiền xe nv,Mua đồ hành chính,2.479.333,Biến phí,Chi phí hành chính
2024.05,lương 4c,Lương,37.500.000,Định phí,Chi phí QLDN
2024.05,khách xem PT,Marketing chạy Quảng cáo,5.383.333,Biến phí,Chi phí bán hàng
2024.05,phí cà thẻ,Marketing chạy Quảng cáo,13.254.193,Biến phí,Chi phí bán hàng
2024.05,phis gth nhân sự,Marketing chạy Quảng cáo,1.500.000,Biến phí,Chi phí bán hàng
2024.05,LAB,Tiền Lab,156.720.000,Biến phí,Chi phí giá vốn
2024.05,Trích thưởng gián tiếp,Quỹ thưởng tổng cuối năm,6.975.000,Định phí,Chi phí khác
2024.05,xương zimmer,Tiền vật liệu,8.040.000,Biến phí,Chi phí giá vốn
2024.05,Biotem,Tiền vật liệu,1.980.000,Biến phí,Chi phí giá vốn
2024.05,nhồi vật trám+MTA,Tiền vật liệu,5.112.000,Biến phí,Chi phí giá vốn
2024.05,xương màn việt ăng,Tiền vật liệu,31.993.000,Biến phí,Chi phí giá vốn
2024.05,công nợ SIC,Tiền vật liệu,28.940.000,Biến phí,Chi phí giá vốn
2024.05,ồ nội nha,Tiền vật liệu,2.775.000,Biến phí,Chi phí giá vốn
2024.05,ồ nội nha TGIP,Tiền vật liệu,5.835.000,Biến phí,Chi phí giá vốn
2024.05,in máng hd+hàm tạm,Tiền vật liệu,7.000.000,Biến phí,Chi phí giá vốn
2024.05,Thanh Ngọc,Tiền vật liệu,7.951.000,Biến phí,Chi phí giá vốn
2024.05,Abutment tạm,Tiền vật liệu,3.900.000,Biến phí,Chi phí giá vốn
2024.05,công nợ dentium,Tiền vật liệu,112.100.000,Biến phí,Chi phí giá vốn
2024.05,kẹp găng pt,Tiền vật liệu,174.000,Biến phí,Chi phí giá vốn
2024.05,Tay khoan,Tiền vật liệu,9.000.000,Biến phí,Chi phí giá vốn
2024.05,Ip xương gò má cô Lành,Tiền vật liệu,12.727.000,Biến phí,Chi phí giá vốn
2024.05,Impl biotem,Tiền vật liệu,6.240.000,Biến phí,Chi phí giá vốn
2024.05,ghế nha khoa,Mua sắm tài sản,50.000.000,Chi phí khác,Chi phí khác
2024.05,Máy itero,Mua sắm tài sản,46.666.667,Chi phí khác,Chi phí khác
2024.05,mua ồ livestream,Mua sắm tài sản,1.693.000,Chi phí khác,Chi phí khác
2024.05,Mua mây tính cho mkt,Mua sắm tài sản,10.390.000,Chi phí khác,Chi phí khác
2024.05,máy rửa sấy,Mua sắm tài sản,7.375.000,Chi phí khác,Chi phí khác
2024.05,Trích quỹ tất niên,Quỹ thưởng tổng cuối năm,10.000.000,Định phí,Chi phí khác
2024.05,ào tạo sale (anh Quý),Đào tạo,6.666.667,Chi phí khác,Chi phí khác
2024.05,Quỹ team buiding,Quỹ thưởng tổng cuối năm,10.000.000,Định phí,Chi phí khác
2024.06,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2024.06,Hành Chính,Mua đồ hành chính,114.601.184,Biến phí,Chi phí hành chính
2024.06,Tiền xe nv,Tiền thuê xe,2.766.000,Định phí,Chi phí hành chính
2024.06,setup phòng họp và phòng telesale,Mua đồ hành chính,1.735.920,Biến phí,Chi phí hành chính
2024.06,Bàn chải điện tặng khách,Mua đồ hành chính,6.500.000,Biến phí,Chi phí hành chính
2024.06,phi sms tk cá nhân cty,Mua đồ hành chính,253.587,Biến phí,Chi phí hành chính
2024.06,hh KH 57702 (NA),Mua đồ hành chính,1.700.000,Biến phí,Chi phí hành chính
2024.06,Dịch bảng giá,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2024.06,Cọc 3 web(3 cty) đăng kí bộ công thương,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2024.06,khảo sát thị trường,Mua đồ hành chính,800.000,Biến phí,Chi phí hành chính
2024.06,Gia hạn chat gemini,Mua đồ hành chính,550.000,Biến phí,Chi phí hành chính
2024.06,sửa kính xe cho khách,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2024.06,tiền xnm tháng 5,Mua đồ hành chính,2.385.000,Biến phí,Chi phí hành chính
2024.06,Quách Bình gt Thắng Quách,Mua đồ hành chính,2.240.000,Biến phí,Chi phí hành chính
2024.06,Hh 58098,Mua đồ hành chính,1.855.000,Biến phí,Chi phí hành chính
2024.06,HH 58119,Mua đồ hành chính,26.600.000,Biến phí,Chi phí hành chính
2024.06,tiền đi thị trường Lan,Mua đồ hành chính,850.000,Biến phí,Chi phí hành chính
2024.06,tiền xnm,Mua đồ hành chính,160.000,Biến phí,Chi phí hành chính
2024.06,trả góp kh 58200,Mua đồ hành chính,3.721.120,Biến phí,Chi phí hành chính
2024.06,gth 57464,Mua đồ hành chính,1.697.000,Biến phí,Chi phí hành chính
2024.06,KH phong thuỷ,Mua đồ hành chính,16.400.000,Biến phí,Chi phí hành chính
2024.06,phí cà thẻ,Phí cà thẻ,1.885.420,Biến phí,Chi phí bán hàng
2024.06,QC,Marketing chạy Quảng cáo,250.000.000,Biến phí,Chi phí bán hàng
2024.06,Seedding,Marketing chạy Quảng cáo,2.000.000,Biến phí,Chi phí bán hàng
2024.06,tiktok,Marketing chạy Quảng cáo,22.000.000,Biến phí,Chi phí bán hàng
2024.06,Gói SEO Băng Tâm,Marketing chạy Quảng cáo,14.416.667,Biến phí,Chi phí bán hàng
2024.06,mua ladi page,Marketing chạy Quảng cáo,1.960.000,Biến phí,Chi phí bán hàng
2024.06,"In thẻ cứng(Hutech, NKH)",Marketing chạy Quảng cáo,833.333,Biến phí,Chi phí bán hàng
2024.06,Phần mềm Adobe(MKT),Marketing chạy Quảng cáo,496.667,Biến phí,Chi phí bán hàng
2024.06,Số 5 kỳ Đồng,Chi phí Mặt bằng,95.527.500,Định phí,Chi phí QLDN
2024.06,thuê vp,Chi phí Mặt bằng,8.119.333,Định phí,Chi phí QLDN
2024.06,Điện kỳ đồng,Điện + Nước,18.407.457,Định phí,Chi phí hành chính
2024.06,Nước kỳ đồng,Điện + Nước,1.566.000,Định phí,Chi phí hành chính
2024.06,BH NV,Bảo hiểm,24.989.867,Định phí,Chi phí QLDN
2024.06,wf,Chi phí Mặt bằng,715.000,Định phí,Chi phí QLDN
2024.06,thuê bằng bs,Thuê bằng,15.000.000,Định phí,Chi phí QLDN
2024.06,Cho hàng tháng,Chi phí Mặt bằng,1.333.333,Định phí,Chi phí QLDN
2024.06,lương cổ đông,Lương,51.666.667,Định phí,Chi phí QLDN
2024.06,lương bs,Lương,68.164.865,Định phí,Chi phí QLDN
2024.06,% bs nhận,KPI,254.229.065,Biến phí,Chi phí bán hàng
2024.06,lương các bp khác,Lương,275.074.852,Định phí,Chi phí QLDN
2024.06,% các bp khác nhận,KPI,61.015.229,Biến phí,Chi phí bán hàng
2024.06,mua mẫu hàm tv tgip,Tiền vật liệu,2.300.000,Biến phí,Chi phí giá vốn
2024.06,mua mâm khám cho BS.Dũng,Tiền vật liệu,96.000,Biến phí,Chi phí giá vốn
2024.06,Mua 5 cái túi chờm,Tiền vật liệu,75.000,Biến phí,Chi phí giá vốn
2024.06,thuốc giảm đau + metrogyl,Tiền vật liệu,1.317.000,Biến phí,Chi phí giá vốn
2024.06,pin cố định màng xương của Pendent,Tiền vật liệu,38.041.510,Biến phí,Chi phí giá vốn
2024.06,"cylinder ,healing cap dentium",Tiền vật liệu,39.000.000,Biến phí,Chi phí giá vốn
2024.06,vật liệu TGIP,Tiền vật liệu,2.705.000,Biến phí,Chi phí giá vốn
2024.06,	30 bộ đồ khám,Tiền vật liệu,3.348.000,Biến phí,Chi phí giá vốn
2024.06,Thuốc tê,Tiền vật liệu,10.506.667,Biến phí,Chi phí giá vốn
2024.06,tien giay chup phim,Tiền vật liệu,1.416.667,Biến phí,Chi phí giá vốn
2024.06,Thanh Ngọc T5,Tiền vật liệu,18.237.000,Biến phí,Chi phí giá vốn
2024.06,Mua vật tư quay IP,Tiền vật liệu,138.000,Biến phí,Chi phí giá vốn
2024.06,hd dentium 1000 trụ 11/14,Tiền vật liệu,123.700.000,Biến phí,Chi phí giá vốn
2024.06,"coping, comfor cap, Ti-sleeve Dentimum",Tiền vật liệu,11.600.000,Biến phí,Chi phí giá vốn
2024.06,TGIP cây cào xương,Tiền vật liệu,1.300.000,Biến phí,Chi phí giá vốn
2024.06,mua vật liệu trám,Tiền vật liệu,1.540.000,Biến phí,Chi phí giá vốn
2024.06,ghế nha khoa,Mua sắm tài sản,50.000.000,Chi phí khác,Chi phí khác
2024.06,Máy itero,Mua sắm tài sản,46.666.667,Chi phí khác,Chi phí khác
2024.06,cọc bàn làm việc phòng điều trị,Mua sắm tài sản,833.333,Chi phí khác,Chi phí khác
2024.06,"2 ổ cứng HDD 12T,Dây 3.5 ra 3.5",Mua sắm tài sản,2.715.000,Chi phí khác,Chi phí khác
